time,open,high,low,close
2023-05-19T05:00:00-04:00,13926.75,13928.25,13909.5,13917.5
2023-05-19T06:00:00-04:00,13917,13922.75,13886.25,13888.5
2023-05-19T07:00:00-04:00,13888.5,13919,13888.25,13902
2023-05-19T08:00:00-04:00,13902.5,13916.5,13877.5,13913.25
2023-05-19T09:00:00-04:00,13913.25,13929,13878.25,13896.75
2023-05-19T10:00:00-04:00,13897.25,13912.75,13861.75,13882
2023-05-19T11:00:00-04:00,13881.75,13899,13822.25,13862.25
2023-05-19T12:00:00-04:00,13862.5,13876,13821.5,13851.75
2023-05-19T13:00:00-04:00,13851.5,13875.5,13838.25,13839.5
2023-05-19T14:00:00-04:00,13839.75,13851,13814.25,13849.5
2023-05-19T15:00:00-04:00,13849.5,13866,13834.25,13858.25
2023-05-19T16:00:00-04:00,13858.25,13860.75,13831,13841
2023-05-21T18:00:00-04:00,13805.5,13842.75,13794.25,13837
2023-05-21T19:00:00-04:00,13837.75,13856,13835.5,13853.25
2023-05-21T20:00:00-04:00,13853.25,13862.5,13847,13857.75
2023-05-21T21:00:00-04:00,13858,13867,13851.75,13858.25
2023-05-21T22:00:00-04:00,13858.75,13864,13852.5,13862
2023-05-21T23:00:00-04:00,13862,13874,13861.5,13871
2023-05-22T00:00:00-04:00,13871.5,13879.25,13869.25,13874.5
2023-05-22T01:00:00-04:00,13874.25,13875,13862.75,13864.5
2023-05-22T02:00:00-04:00,13864.5,13871.25,13855.75,13862.75
2023-05-22T03:00:00-04:00,13862.5,13875.75,13853.5,13874.75
2023-05-22T04:00:00-04:00,13874.75,13874.75,13857.75,13862.5
2023-05-22T05:00:00-04:00,13862.25,13864.75,13836.75,13839
2023-05-22T06:00:00-04:00,13838.75,13849.25,13831.5,13841.5
2023-05-22T07:00:00-04:00,13841.5,13858,13824.5,13857.75
2023-05-22T08:00:00-04:00,13857.25,13869,13847.75,13856
2023-05-22T09:00:00-04:00,13856,13946.75,13844.75,13929.25
2023-05-22T10:00:00-04:00,13929.25,13938.25,13862.25,13910
2023-05-22T11:00:00-04:00,13910.5,13926.25,13882,13893.5
2023-05-22T12:00:00-04:00,13893.5,13912.25,13874.75,13897.5
2023-05-22T13:00:00-04:00,13897.5,13924.5,13870.25,13903.75
2023-05-22T14:00:00-04:00,13904,13942.75,13900.5,13922
2023-05-22T15:00:00-04:00,13922.25,13928.25,13884.25,13905.25
2023-05-22T16:00:00-04:00,13905.25,13919.25,13900.25,13915.5
2023-05-22T18:00:00-04:00,13913.25,13922.75,13911.5,13918
2023-05-22T19:00:00-04:00,13917.75,13951.75,13912.25,13942.75
2023-05-22T20:00:00-04:00,13942.5,13953.75,13940.25,13945
2023-05-22T21:00:00-04:00,13944.75,13979.25,13942,13959.25
2023-05-22T22:00:00-04:00,13959.75,13961.25,13946.75,13952.25
2023-05-22T23:00:00-04:00,13952,13952.25,13930,13936.5
2023-05-23T00:00:00-04:00,13937,13938.25,13922,13926.75
2023-05-23T01:00:00-04:00,13927.25,13936.25,13923.5,13931.75
2023-05-23T02:00:00-04:00,13931.5,13934.5,13915,13916.25
2023-05-23T03:00:00-04:00,13916,13918,13896.5,13907
2023-05-23T04:00:00-04:00,13907.25,13917,13897.25,13907
2023-05-23T05:00:00-04:00,13907,13912,13880.5,13884.5
2023-05-23T06:00:00-04:00,13884.5,13902,13879.75,13895.5
2023-05-23T07:00:00-04:00,13895.75,13902,13849,13854
2023-05-23T08:00:00-04:00,13854.5,13870,13837.5,13840.25
2023-05-23T09:00:00-04:00,13840.75,13877,13822.25,13863.5
2023-05-23T10:00:00-04:00,13863.75,13878,13832.5,13846.25
2023-05-23T11:00:00-04:00,13846.5,13872.75,13844.25,13860.5
2023-05-23T12:00:00-04:00,13860.5,13869.25,13776,13794.5
2023-05-23T13:00:00-04:00,13795,13819.25,13765.5,13774.25
2023-05-23T14:00:00-04:00,13774.25,13792,13711.25,13741.25
2023-05-23T15:00:00-04:00,13742,13757.25,13710,13725.5
2023-05-23T16:00:00-04:00,13725.5,13736.5,13718.75,13732.75
2023-05-23T18:00:00-04:00,13729,13745.25,13727.25,13744
2023-05-23T19:00:00-04:00,13744.5,13749.5,13741,13748.25
2023-05-23T20:00:00-04:00,13747.25,13755.75,13742.75,13751
2023-05-23T21:00:00-04:00,13750.75,13753,13733,13734.75
2023-05-23T22:00:00-04:00,13735,13739.75,13728.5,13737
2023-05-23T23:00:00-04:00,13737,13746,13736.25,13744.25
2023-05-24T00:00:00-04:00,13744,13751.5,13743.5,13748.75
2023-05-24T01:00:00-04:00,13749,13752.25,13729.25,13733
2023-05-24T02:00:00-04:00,13733.25,13733.75,13713,13725.75
2023-05-24T03:00:00-04:00,13725.25,13725.25,13689.25,13698.75
2023-05-24T04:00:00-04:00,13699.25,13724.25,13692.25,13721
2023-05-24T05:00:00-04:00,13720.75,13731.25,13709.5,13710.25
2023-05-24T06:00:00-04:00,13710.5,13720.5,13678.25,13688.75
2023-05-24T07:00:00-04:00,13688.5,13695.5,13662,13667
2023-05-24T08:00:00-04:00,13667,13683,13643.75,13646
2023-05-24T09:00:00-04:00,13646.25,13675,13620.75,13643
2023-05-24T10:00:00-04:00,13643.25,13650.25,13570.25,13580.5
2023-05-24T11:00:00-04:00,13581,13635.25,13566.5,13597
2023-05-24T12:00:00-04:00,13597.75,13624,13576.25,13603
2023-05-24T13:00:00-04:00,13603,13645.5,13578.25,13635
2023-05-24T14:00:00-04:00,13636.25,13647.75,13601.75,13613.25
2023-05-24T15:00:00-04:00,13613.5,13705.75,13601.5,13652.75
2023-05-24T16:00:00-04:00,13653,13845.75,13641,13842.25
2023-05-24T18:00:00-04:00,13877,13883.75,13803,13830.75
2023-05-24T19:00:00-04:00,13831,13858.5,13822.5,13847
2023-05-24T20:00:00-04:00,13847,13853,13837.75,13850.5
2023-05-24T21:00:00-04:00,13850.25,13861.25,13825,13833.5
2023-05-24T22:00:00-04:00,13832.75,13843,13823.5,13837.5
2023-05-24T23:00:00-04:00,13837.25,13845.5,13834.25,13837.75
2023-05-25T00:00:00-04:00,13837.25,13843.25,13831.5,13833
2023-05-25T01:00:00-04:00,13833,13843.75,13827.5,13832
2023-05-25T02:00:00-04:00,13831.5,13875.5,13826.5,13871.25
2023-05-25T03:00:00-04:00,13871.5,13872.75,13826.75,13842.25
2023-05-25T04:00:00-04:00,13842.75,13885.5,13842,13884.5
2023-05-25T05:00:00-04:00,13884.5,13907.5,13883,13905.75
2023-05-25T06:00:00-04:00,13905.75,13922.5,13891,13894.25
2023-05-25T07:00:00-04:00,13894.25,13931.75,13889.25,13931.5
2023-05-25T08:00:00-04:00,13931.5,13970.25,13923.25,13963.25
2023-05-25T09:00:00-04:00,13963.75,13976,13851.25,13876.25
2023-05-25T10:00:00-04:00,13876.25,13935,13853.25,13932.5
2023-05-25T11:00:00-04:00,13932.25,13986.75,13921,13943.5
2023-05-25T12:00:00-04:00,13943.75,14004.25,13942.5,13974.25
2023-05-25T13:00:00-04:00,13974.5,14003,13966.25,13991
2023-05-25T14:00:00-04:00,13991.25,14031.25,13941.25,13948.25
2023-05-25T15:00:00-04:00,13948.5,14023.75,13947.25,13978.25
2023-05-25T16:00:00-04:00,13978,13993.25,13973.25,13981.5
2023-05-25T18:00:00-04:00,13977.75,13988,13964,13973
2023-05-25T19:00:00-04:00,13972.75,13975.5,13962,13965.5
2023-05-25T20:00:00-04:00,13965.5,13969,13953.5,13968.5
2023-05-25T21:00:00-04:00,13968.5,13971.5,13924.5,13958
2023-05-25T22:00:00-04:00,13957.75,13965.25,13947.5,13954
2023-05-25T23:00:00-04:00,13954.25,13959.5,13946,13951.25
2023-05-26T00:00:00-04:00,13951.25,13957.25,13942.75,13953.5
2023-05-26T01:00:00-04:00,13954,13967.5,13951,13961.5
2023-05-26T02:00:00-04:00,13961.75,13991.75,13957.75,13983
2023-05-26T03:00:00-04:00,13983.25,13984.5,13943.75,13955.25
2023-05-26T04:00:00-04:00,13955.75,13996,13955.75,13989.5
2023-05-26T05:00:00-04:00,13989.75,13991.5,13972.5,13980
2023-05-26T06:00:00-04:00,13979.5,14024.25,13966,14020.25
2023-05-26T07:00:00-04:00,14020,14044.75,14015.25,14030.25
2023-05-26T08:00:00-04:00,14030.75,14041.25,13978.5,14022.5
2023-05-26T09:00:00-04:00,14022.25,14124,14014.75,14118.5
2023-05-26T10:00:00-04:00,14118.75,14269.25,14111.75,14254.75
2023-05-26T11:00:00-04:00,14255,14301.5,14219,14286.5
2023-05-26T12:00:00-04:00,14286.75,14327.5,14279.5,14320.5
2023-05-26T13:00:00-04:00,14320.75,14336.75,14303.25,14318.5
2023-05-26T14:00:00-04:00,14319,14351.75,14294.25,14336.75
2023-05-26T15:00:00-04:00,14336.75,14368.5,14325,14333
2023-05-26T16:00:00-04:00,14333,14369,14329.25,14367.25
2023-05-28T18:00:00-04:00,14437.5,14459.75,14400,14412
2023-05-28T19:00:00-04:00,14412,14428.5,14409,14416.75
2023-05-28T20:00:00-04:00,14417,14446,14400,14405.75
2023-05-28T21:00:00-04:00,14405,14417.75,14386.75,14403.25
2023-05-28T22:00:00-04:00,14403,14410.5,14391.25,14398.5
2023-05-28T23:00:00-04:00,14398.75,14403.75,14392.5,14393.25
2023-05-29T00:00:00-04:00,14393.25,14396.5,14383.25,14395
2023-05-29T01:00:00-04:00,14394.75,14408,14387,14408
2023-05-29T02:00:00-04:00,14408,14430.25,14403,14426
2023-05-29T03:00:00-04:00,14426.25,14432.25,14401.5,14402.75
2023-05-29T04:00:00-04:00,14402.75,14412,14398.5,14398.75
2023-05-29T05:00:00-04:00,14399,14403,14387.25,14396.75
2023-05-29T06:00:00-04:00,14396.5,14419.5,14390.5,14392.25
2023-05-29T07:00:00-04:00,14393.25,14396.25,14377.75,14380.25
2023-05-29T08:00:00-04:00,14380.5,14394.5,14367.5,14374
2023-05-29T09:00:00-04:00,14374.5,14382.75,14368,14372.75
2023-05-29T10:00:00-04:00,14373,14389.5,14373,14384
2023-05-29T11:00:00-04:00,14384,14387.25,14376.5,14379
2023-05-29T12:00:00-04:00,14379.25,14412.25,14375.75,14404.75
2023-05-29T18:00:00-04:00,14399.5,14409.5,14391.75,14398.25
2023-05-29T19:00:00-04:00,14398.25,14405,14380.75,14386.25
2023-05-29T20:00:00-04:00,14386.25,14395,14383.75,14387.75
2023-05-29T21:00:00-04:00,14387.75,14394,14383.5,14385.5
2023-05-29T22:00:00-04:00,14385.25,14388,14378.5,14384.5
2023-05-29T23:00:00-04:00,14384.25,14390.75,14381.25,14388.5
2023-05-30T00:00:00-04:00,14388.75,14398.75,14385,14393.75
2023-05-30T01:00:00-04:00,14393.5,14398,14386,14393.5
2023-05-30T02:00:00-04:00,14394,14412.75,14393.5,14404.25
2023-05-30T03:00:00-04:00,14404.5,14435.5,14396,14426.5
2023-05-30T04:00:00-04:00,14427,14485.25,14423,14472.5
2023-05-30T05:00:00-04:00,14472.25,14508.5,14469,14496.5
2023-05-30T06:00:00-04:00,14497,14507.25,14482.5,14482.5
2023-05-30T07:00:00-04:00,14482.5,14539.75,14482.5,14531.25
2023-05-30T08:00:00-04:00,14531.25,14570,14516.25,14526
2023-05-30T09:00:00-04:00,14526.25,14559.5,14427.75,14443
2023-05-30T10:00:00-04:00,14443.5,14473,14400,14452.5
2023-05-30T11:00:00-04:00,14452.25,14484.5,14417.25,14457.25
2023-05-30T12:00:00-04:00,14457.5,14462,14393.25,14447
2023-05-30T13:00:00-04:00,14446.75,14447.75,14344.25,14351.5
2023-05-30T14:00:00-04:00,14351.75,14443.75,14336.75,14424
2023-05-30T15:00:00-04:00,14423.75,14429,14371.25,14397
2023-05-30T16:00:00-04:00,14397.25,14413.5,14394.5,14402.75
2023-05-30T18:00:00-04:00,14397.25,14407.25,14382.5,14405
2023-05-30T19:00:00-04:00,14404.5,14429,14404.5,14422.25
2023-05-30T20:00:00-04:00,14422.75,14424.75,14409.5,14415
2023-05-30T21:00:00-04:00,14414.75,14416,14397,14398
2023-05-30T22:00:00-04:00,14398.25,14401,14379,14382.25
2023-05-30T23:00:00-04:00,14382.25,14384.25,14370.5,14380.5
2023-05-31T00:00:00-04:00,14380.5,14382.5,14371.5,14372
2023-05-31T01:00:00-04:00,14371.75,14371.75,14344.25,14356
2023-05-31T02:00:00-04:00,14356.5,14358,14332.25,14341.25
2023-05-31T03:00:00-04:00,14341.75,14368.5,14332.25,14358.75
2023-05-31T04:00:00-04:00,14358.5,14366,14342.75,14364.25
2023-05-31T05:00:00-04:00,14364,14386.25,14361.5,14370
2023-05-31T06:00:00-04:00,14370.75,14377.75,14351.25,14374.75
2023-05-31T07:00:00-04:00,14375,14381.5,14330.25,14340
2023-05-31T08:00:00-04:00,14340.25,14345.75,14315.75,14320.5
2023-05-31T09:00:00-04:00,14320.75,14412.25,14315,14375.75
2023-05-31T10:00:00-04:00,14376,14392.5,14274.25,14310.25
2023-05-31T11:00:00-04:00,14310.5,14314.75,14252.75,14291.5
2023-05-31T12:00:00-04:00,14291.75,14309.75,14251.25,14279.5
2023-05-31T13:00:00-04:00,14280,14365,14271.5,14345.75
2023-05-31T14:00:00-04:00,14346,14360.25,14307.5,14328
2023-05-31T15:00:00-04:00,14328.25,14356.25,14292.5,14301.75
2023-05-31T16:00:00-04:00,14302,14314,14282.25,14288.75
2023-05-31T18:00:00-04:00,14289.5,14299.5,14284.75,14296.25
2023-05-31T19:00:00-04:00,14295.75,14314,14293.5,14310.25
2023-05-31T20:00:00-04:00,14310.5,14317.25,14275.25,14281.25
2023-05-31T21:00:00-04:00,14281.75,14333.75,14248.25,14276.5
2023-05-31T22:00:00-04:00,14277.25,14283.75,14256,14275.25
2023-05-31T23:00:00-04:00,14275.25,14287.75,14270,14279.5
2023-06-01T00:00:00-04:00,14280,14293.25,14277.25,14284.5
2023-06-01T01:00:00-04:00,14285.25,14300.5,14284.5,14291.75
2023-06-01T02:00:00-04:00,14292,14306.75,14284,14297.25
2023-06-01T03:00:00-04:00,14297.75,14325.75,14280.5,14297.25
2023-06-01T04:00:00-04:00,14297.5,14315,14278,14309.75
2023-06-01T05:00:00-04:00,14309.5,14311.25,14290.75,14304
2023-06-01T06:00:00-04:00,14305,14330.5,14297.25,14314.75
2023-06-01T07:00:00-04:00,14314.25,14336.5,14304,14309.5
2023-06-01T08:00:00-04:00,14309.25,14320.75,14273,14296.25
2023-06-01T09:00:00-04:00,14296.5,14323.75,14252,14307.75
2023-06-01T10:00:00-04:00,14310.25,14384,14272.75,14356.75
2023-06-01T11:00:00-04:00,14356.75,14423.5,14344.25,14422.25
2023-06-01T12:00:00-04:00,14422.75,14466.25,14422.75,14461.75
2023-06-01T13:00:00-04:00,14462.5,14487,14445.25,14486.25
2023-06-01T14:00:00-04:00,14487,14512.75,14474.5,14503.5
2023-06-01T15:00:00-04:00,14504,14528.25,14433.5,14473.25
2023-06-01T16:00:00-04:00,14473.25,14500,14469.25,14496.75
2023-06-01T18:00:00-04:00,14494,14496.25,14487.75,14492.5
2023-06-01T19:00:00-04:00,14492.25,14492.25,14479,14483.25
2023-06-01T20:00:00-04:00,14483.5,14486.75,14478.5,14480.5
2023-06-01T21:00:00-04:00,14480,14494.75,14473,14488.25
2023-06-01T22:00:00-04:00,14489,14498,14486,14492.5
2023-06-01T23:00:00-04:00,14491.75,14514,14488.25,14507.5
2023-06-02T00:00:00-04:00,14507.5,14512.25,14504.75,14507.5
2023-06-02T01:00:00-04:00,14507.5,14518,14504.25,14505.75
2023-06-02T02:00:00-04:00,14505.75,14519,14493.25,14515
2023-06-02T03:00:00-04:00,14515,14518.5,14497.5,14514
2023-06-02T04:00:00-04:00,14513.75,14529.25,14502.5,14529
2023-06-02T05:00:00-04:00,14529,14563.5,14525,14541.25
2023-06-02T06:00:00-04:00,14541.75,14554.5,14526,14529.75
2023-06-02T07:00:00-04:00,14529.5,14565,14529.5,14551.5
2023-06-02T08:00:00-04:00,14551.75,14559,14493.5,14511.75
2023-06-02T09:00:00-04:00,14511.5,14627.75,14473.25,14481.5
2023-06-02T10:00:00-04:00,14481.75,14589,14468.25,14585.75
2023-06-02T11:00:00-04:00,14586.25,14605.25,14560,14586
2023-06-02T12:00:00-04:00,14586.5,14609,14553.25,14592.25
2023-06-02T13:00:00-04:00,14592,14605.25,14575.25,14586
2023-06-02T14:00:00-04:00,14586.5,14597.5,14552.75,14586.25
2023-06-02T15:00:00-04:00,14586.75,14600.5,14565,14579.5
2023-06-02T16:00:00-04:00,14579.25,14590.75,14577.75,14587.75
2023-06-04T18:00:00-04:00,14577,14579.5,14556.25,14567.25
2023-06-04T19:00:00-04:00,14567.75,14568.5,14522.75,14536.75
2023-06-04T20:00:00-04:00,14537.25,14537.25,14512.75,14528
2023-06-04T21:00:00-04:00,14528.25,14537.75,14520.25,14533.25
2023-06-04T22:00:00-04:00,14532.75,14544,14527.75,14541.5
2023-06-04T23:00:00-04:00,14541.25,14546.75,14527,14528.5
2023-06-05T00:00:00-04:00,14528.75,14530.25,14516.25,14523.75
2023-06-05T01:00:00-04:00,14524.25,14536.5,14519.75,14535
2023-06-05T02:00:00-04:00,14535,14539.5,14526,14536.5
2023-06-05T03:00:00-04:00,14536.75,14575,14528.75,14553.25
2023-06-05T04:00:00-04:00,14553.75,14559.25,14536.5,14541.5
2023-06-05T05:00:00-04:00,14541.5,14549.25,14529.5,14534.75
2023-06-05T06:00:00-04:00,14535,14553.25,14528,14550
2023-06-05T07:00:00-04:00,14550.5,14563.25,14544.25,14555
2023-06-05T08:00:00-04:00,14554.75,14568.5,14545,14560
2023-06-05T09:00:00-04:00,14560.75,14652.25,14556.5,14597
2023-06-05T10:00:00-04:00,14597.5,14671.75,14590.25,14665
2023-06-05T11:00:00-04:00,14665,14688.75,14644.25,14669.5
2023-06-05T12:00:00-04:00,14669.25,14692.75,14647.75,14691.25
2023-06-05T13:00:00-04:00,14691.5,14694.75,14610,14632.5
2023-06-05T14:00:00-04:00,14632.5,14638.75,14544.5,14608.5
2023-06-05T15:00:00-04:00,14608.5,14613.5,14543.5,14587.25
2023-06-05T16:00:00-04:00,14587.5,14594,14582.25,14582.25
2023-06-05T18:00:00-04:00,14582,14584,14564,14565
2023-06-05T19:00:00-04:00,14565,14577.25,14558.25,14566
2023-06-05T20:00:00-04:00,14566.75,14574.75,14556.5,14574.5
2023-06-05T21:00:00-04:00,14574.5,14590.25,14572.5,14589.75
2023-06-05T22:00:00-04:00,14589.5,14596.75,14586,14591.25
2023-06-05T23:00:00-04:00,14591.25,14594.5,14580.5,14589
2023-06-06T00:00:00-04:00,14588.75,14601,14586.25,14588.5
2023-06-06T01:00:00-04:00,14588.75,14599.75,14579.5,14581
2023-06-06T02:00:00-04:00,14581,14588,14567.25,14571.25
2023-06-06T03:00:00-04:00,14571,14615,14570.5,14596.25
2023-06-06T04:00:00-04:00,14597,14609.75,14574.5,14581.75
2023-06-06T05:00:00-04:00,14582,14592,14575.5,14577.75
2023-06-06T06:00:00-04:00,14578,14582.25,14564,14579.25
2023-06-06T07:00:00-04:00,14579.5,14594.25,14573.5,14584.25
2023-06-06T08:00:00-04:00,14584.75,14592.5,14564,14571.75
2023-06-06T09:00:00-04:00,14571.75,14585,14504.5,14545.5
2023-06-06T10:00:00-04:00,14545.75,14606.75,14525.75,14592
2023-06-06T11:00:00-04:00,14592,14616.25,14540,14611.25
2023-06-06T12:00:00-04:00,14611.25,14623.75,14527.75,14533
2023-06-06T13:00:00-04:00,14533,14580.5,14530.75,14552
2023-06-06T14:00:00-04:00,14552.5,14588.5,14544.75,14585.25
2023-06-06T15:00:00-04:00,14585.5,14603,14560.25,14583.75
2023-06-06T16:00:00-04:00,14584,14597.75,14578,14594.5
2023-06-06T18:00:00-04:00,14594.5,14597.25,14574.75,14578.75
2023-06-06T19:00:00-04:00,14578.75,14598.5,14576,14595.5
2023-06-06T20:00:00-04:00,14595,14601.5,14587.5,14592
2023-06-06T21:00:00-04:00,14592.25,14594.5,14573.25,14578.75
2023-06-06T22:00:00-04:00,14578.75,14580.25,14568.5,14579.75
2023-06-06T23:00:00-04:00,14579.5,14588,14575.5,14586.25
2023-06-07T00:00:00-04:00,14586.5,14587.5,14577.5,14580.5
2023-06-07T01:00:00-04:00,14580.5,14586,14575.25,14578.5
2023-06-07T02:00:00-04:00,14578.75,14579.75,14562.25,14569
2023-06-07T03:00:00-04:00,14568.75,14571.5,14540.75,14548.25
2023-06-07T04:00:00-04:00,14548.25,14558,14536.75,14556.5
2023-06-07T05:00:00-04:00,14556.25,14568.75,14549,14561.75
2023-06-07T06:00:00-04:00,14561.5,14587.25,14561,14584
2023-06-07T07:00:00-04:00,14583.75,14614.25,14583,14613.25
2023-06-07T08:00:00-04:00,14613.25,14613.25,14590,14598
2023-06-07T09:00:00-04:00,14598,14675,14591,14631.25
2023-06-07T10:00:00-04:00,14630.75,14638.5,14447.75,14474
2023-06-07T11:00:00-04:00,14474.25,14509.25,14425.5,14430.75
2023-06-07T12:00:00-04:00,14430.75,14457,14373.5,14389.75
2023-06-07T13:00:00-04:00,14390,14410,14340.75,14374.5
2023-06-07T14:00:00-04:00,14374.5,14408.75,14339.75,14373.75
2023-06-07T15:00:00-04:00,14373.25,14382.25,14305.5,14331.75
2023-06-07T16:00:00-04:00,14331.75,14336.5,14315.25,14316
2023-06-07T18:00:00-04:00,14316,14334.75,14306.75,14313.25
2023-06-07T19:00:00-04:00,14312.25,14331.5,14312,14330
2023-06-07T20:00:00-04:00,14329.5,14337.25,14326.5,14334.25
2023-06-07T21:00:00-04:00,14334,14338.25,14315.5,14327.25
2023-06-07T22:00:00-04:00,14327.75,14328.25,14320.5,14322
2023-06-07T23:00:00-04:00,14322.25,14327.25,14304.25,14306.75
2023-06-08T00:00:00-04:00,14307.25,14308.5,14259.75,14271.25
2023-06-08T01:00:00-04:00,14271.5,14293.25,14265,14282.75
2023-06-08T02:00:00-04:00,14281.75,14281.75,14256.75,14268.25
2023-06-08T03:00:00-04:00,14268.75,14306.5,14261.5,14292
2023-06-08T04:00:00-04:00,14292.25,14334.5,14288.5,14323.25
2023-06-08T05:00:00-04:00,14323,14347.25,14321,14344.75
2023-06-08T06:00:00-04:00,14345.5,14353.25,14324.75,14331
2023-06-08T07:00:00-04:00,14330,14336.25,14309,14320.5
2023-06-08T08:00:00-04:00,14320.75,14372,14288,14359.25
2023-06-08T09:00:00-04:00,14358.75,14397,14328,14378.5
2023-06-08T10:00:00-04:00,14378.75,14459.25,14365.75,14457.5
2023-06-08T11:00:00-04:00,14457.5,14514.75,14454,14494.5
2023-06-08T12:00:00-04:00,14494.75,14523.5,14470.75,14481.75
2023-06-08T13:00:00-04:00,14482,14493,14421,14447
2023-06-08T14:00:00-04:00,14447.25,14489.5,14435.75,14484
2023-06-08T15:00:00-04:00,14484,14515.5,14479.25,14499.75
2023-06-08T16:00:00-04:00,14499.75,14526.75,14491.75,14521.25
2023-06-08T18:00:00-04:00,14517,14520.5,14503.75,14510.25
2023-06-08T19:00:00-04:00,14510.25,14515.25,14496.75,14500.5
2023-06-08T20:00:00-04:00,14500.5,14503.25,14483,14488.25
2023-06-08T21:00:00-04:00,14487.75,14496.25,14484,14489.5
2023-06-08T22:00:00-04:00,14489.25,14502.75,14484,14501
2023-06-08T23:00:00-04:00,14500.75,14505.75,14496,14500
2023-06-09T00:00:00-04:00,14499.75,14500,14487.75,14488.25
2023-06-09T01:00:00-04:00,14488.5,14508,14488.25,14502
2023-06-09T02:00:00-04:00,14502.5,14503.5,14488.25,14498
2023-06-09T03:00:00-04:00,14498.25,14500,14460.25,14479.75
2023-06-09T04:00:00-04:00,14479.75,14505.5,14474.5,14502.25
2023-06-09T05:00:00-04:00,14502.25,14516.75,14492,14499
2023-06-09T06:00:00-04:00,14498.5,14515.75,14484,14496
2023-06-09T07:00:00-04:00,14496.25,14530,14496.25,14517.75
2023-06-09T08:00:00-04:00,14517.5,14557.25,14517.25,14552.25
2023-06-09T09:00:00-04:00,14552.75,14668.5,14540,14653.75
2023-06-09T10:00:00-04:00,14654,14687.5,14559.5,14589
2023-06-09T11:00:00-04:00,14589.5,14643.75,14530.75,14531.5
2023-06-09T12:00:00-04:00,14531.25,14560,14496.25,14553.25
2023-06-09T13:00:00-04:00,14553.25,14615.25,14548.5,14608.75
2023-06-09T14:00:00-04:00,14608.75,14614.75,14560.5,14583
2023-06-09T15:00:00-04:00,14584,14586.75,14538.25,14556.5
2023-06-09T16:00:00-04:00,14556,14571.75,14554.5,14566.25
2023-06-11T18:00:00-04:00,14560.25,14608.5,14554.25,14597
2023-06-11T19:00:00-04:00,14597,14608,14583.75,14591.5
2023-06-11T20:00:00-04:00,14590.5,14599.5,14584,14595
2023-06-11T21:00:00-04:00,14595.5,14595.75,14586.75,14594.75
2023-06-11T22:00:00-04:00,14594,14601.75,14590.75,14592.75
2023-06-11T23:00:00-04:00,14593,14599,14585.75,14587.5
2023-06-12T00:00:00-04:00,14588.25,14589.5,14577.75,14585.5
2023-06-12T01:00:00-04:00,14586,14599,14584,14598.75
2023-06-12T02:00:00-04:00,14598,14615,14592.25,14614
2023-06-12T03:00:00-04:00,14613.25,14624,14598.75,14623.5
2023-06-12T04:00:00-04:00,14623.75,14642.5,14615.5,14639
2023-06-12T05:00:00-04:00,14639.75,14654,14620.25,14626.75
2023-06-12T06:00:00-04:00,14626.75,14627.25,14601.25,14618.25
2023-06-12T07:00:00-04:00,14618.25,14633.25,14609.25,14630.5
2023-06-12T08:00:00-04:00,14629.25,14642,14603.75,14635
2023-06-12T09:00:00-04:00,14635.25,14638.25,14600.5,14614.5
2023-06-12T10:00:00-04:00,14614.75,14651.25,14583.25,14617
2023-06-12T11:00:00-04:00,14616.25,14674.75,14603,14669
2023-06-12T12:00:00-04:00,14669.25,14680.25,14649.75,14672
2023-06-12T13:00:00-04:00,14671.75,14713,14667.25,14711.5
2023-06-12T14:00:00-04:00,14711.5,14752,14700.5,14749.25
2023-06-12T15:00:00-04:00,14749.5,14804.5,14738.75,14802.5
2023-06-12T16:00:00-04:00,14802.25,14827,14792.5,14826
2023-06-12T18:00:00-04:00,15006.5,15024,14997.25,15023.5
2023-06-12T19:00:00-04:00,15022.5,15025.5,14997.5,15003.5
2023-06-12T20:00:00-04:00,15003.25,15011.5,14995.25,14997.5
2023-06-12T21:00:00-04:00,14997.75,15014.5,14995,15013.75
2023-06-12T22:00:00-04:00,15014.25,15019.25,15005,15016.5
2023-06-12T23:00:00-04:00,15016.5,15052.5,15014.25,15047.25
2023-06-13T00:00:00-04:00,15047.75,15050.5,15040.75,15046.25
2023-06-13T01:00:00-04:00,15046,15050,15040,15045
2023-06-13T02:00:00-04:00,15045.25,15076,15040.75,15067.75
2023-06-13T03:00:00-04:00,15067.5,15083.5,15042,15063
2023-06-13T04:00:00-04:00,15062.75,15082,15054.25,15070
2023-06-13T05:00:00-04:00,15070,15073.75,15038.5,15046.75
2023-06-13T06:00:00-04:00,15047,15054,15019.5,15026.25
2023-06-13T07:00:00-04:00,15026.5,15045,15004.5,15012.75
2023-06-13T08:00:00-04:00,15013.25,15113.25,14979.5,15112.5
2023-06-13T09:00:00-04:00,15111,15151.25,15011.75,15024
2023-06-13T10:00:00-04:00,15024.5,15058,14963,15049.25
2023-06-13T11:00:00-04:00,15049.5,15114.25,15031.5,15054.5
2023-06-13T12:00:00-04:00,15054.75,15103.25,15038.5,15102.75
2023-06-13T13:00:00-04:00,15103,15115.75,15062.75,15089.5
2023-06-13T14:00:00-04:00,15089.5,15096,15012,15065
2023-06-13T15:00:00-04:00,15064.5,15103,15059.25,15096.5
2023-06-13T16:00:00-04:00,15096.25,15111.75,15089,15107.5
2023-06-13T18:00:00-04:00,15110.25,15119.75,15104.5,15118
