Time,Open,High,Low,Close,Volume
2024-05-23 09:00:00,18777.176,18842.189,18729.131,18734.887,60,1414
2024-05-23 10:00:00,18734.332,18858.376,18732.064,18843.119,60,1429
2024-05-23 11:00:00,18843.719,18860.531,18770.908,18770.908,60,1436
2024-05-23 12:00:00,18771.654,18786.189,18639.386,18644.386,60,1429
2024-05-23 13:00:00,18644.098,18652.475,18555.576,18561.342,60,1420
2024-05-23 14:00:00,18560.42,18644.02,18549.354,18622.842,60,1420
2024-05-23 15:00:00,18622.586,18631.589,18607.008,18618.032,15,1419
2024-05-23 17:00:00,18618.109,18624.699,18610.61,18622.454,54,3411
2024-05-23 18:00:00,18622.598,18643.889,18621.575,18629.121,60,3416
2024-05-23 19:00:00,18628.965,18653.565,18622.576,18647.331,60,3410
2024-05-23 20:00:00,18646.542,18659.699,18643.021,18654.554,60,3420
2024-05-23 21:00:00,18655.075,18657.619,18645.165,18651.043,60,3431
2024-05-23 22:00:00,18650.953,18652.887,18638.042,18639.897,60,3424
2024-05-23 23:00:00,18639.931,18645.789,18636.032,18641.521,60,3419
2024-05-24 00:00:00,18640.897,18644.364,18632.065,18637.875,60,3418
2024-05-24 01:00:00,18638.599,18640.386,18618.143,18621.864,60,3432
2024-05-24 02:00:00,18622.619,18637.321,18611.664,18634.589,60,3419
2024-05-24 03:00:00,18634.897,18673.909,18630.82,18664.554,60,3442
2024-05-24 04:00:00,18665.098,18672.875,18652.343,18660.321,60,3404
2024-05-24 05:00:00,18660.209,18681.832,18658.62,18674.31,60,3430
2024-05-24 06:00:00,18674.487,18690.387,18664.643,18687.653,60,3408
2024-05-24 07:00:00,18687.83,18700.789,18654.431,18681.31,60,3414
2024-05-24 08:00:00,18681.053,18716.597,18662.321,18680.031,60,3421
2024-05-24 09:00:00,18679.097,18795.399,18679.097,18791.175,60,1430
2024-05-24 10:00:00,18790.887,18846.131,18788.353,18824.021,60,1430
2024-05-24 11:00:00,18824.689,18843.508,18812.086,18813.01,60,1422
2024-05-24 12:00:00,18815.089,18838.164,18802.486,18832.054,60,1427
2024-05-24 13:00:00,18831.154,18853.975,18798.353,18798.854,60,1432
2024-05-24 14:00:00,18797.997,18811.289,18765.119,18804.12,60,1430
2024-05-24 15:00:00,18803.198,18808.389,18794.175,18799.019,15,1441
2024-05-27 00:00:00,18790.019,18798.043,18789.62,18795.919,60,3421
2024-05-27 01:00:00,18796.031,18815.799,18788.853,18814.532,52,3443
2024-05-27 02:00:00,18814.021,18815.953,18797.554,18802.965,60,3426
2024-05-27 03:00:00,18803.354,18808.509,18792.153,18804.409,60,3427
2024-05-27 04:00:00,18804.832,18813.865,18797.909,18798.532,60,3439
2024-05-27 05:00:00,18798.631,18810.598,18796.209,18802.898,60,3433
2024-05-27 06:00:00,18803.053,18810.486,18800.165,18807.865,60,3433
2024-05-27 07:00:00,18807.907,18811.897,18798.542,18798.599,60,3419
2024-05-27 08:00:00,18798.031,18840.698,18797.398,18813.919,60,3427
2024-05-27 09:00:00,18813.886,18844.676,18806.387,18840.519,60,1424
2024-05-27 10:00:00,18840.419,18871.199,18840.419,18869.409,60,1427
2024-05-27 11:00:00,18869.389,18886.189,18863.642,18881.686,59,1435
2024-05-27 17:00:00,18859.598,18862.699,18836.142,18847.598,54,3316
2024-05-27 18:00:00,18847.354,18853.789,18835.853,18839.075,60,3421
2024-05-27 19:00:00,18838.964,18839.364,18816.464,18828.654,60,3420
2024-05-27 20:00:00,18828.532,18846.997,18825.332,18842.586,60,3431
2024-05-27 21:00:00,18842.642,18849.799,18840.331,18847.831,60,3439
2024-05-27 22:00:00,18847.597,18860.175,18845.31,18858.564,60,3444
2024-05-27 23:00:00,18858.508,18862.932,18851.821,18852.031,60,3426
2024-05-28 00:00:00,18852.175,18856.087,18846.597,18854.032,60,3428
2024-05-28 01:00:00,18853.864,18869.909,18840.453,18866.831,60,3405
2024-05-28 02:00:00,18867.865,18873.919,18843.331,18850.609,60,3421
2024-05-28 03:00:00,18849.532,18910.198,18849.532,18908.554,60,3448
2024-05-28 04:00:00,18908.821,18911.364,18895.508,18900.031,60,3443
2024-05-28 05:00:00,18900.409,18902.053,18846.532,18850.687,60,3429
2024-05-28 06:00:00,18850.853,18864.821,18841.332,18856.853,60,3432
2024-05-28 07:00:00,18856.089,18863.81,18831.075,18847.398,60,3435
2024-05-28 08:00:00,18847.042,18867.654,18771.921,18795.365,60,3413
2024-05-28 09:00:00,18795.498,18861.199,18774.119,18856.075,60,1421
2024-05-28 10:00:00,18855.586,18869.097,18831.321,18854.52,60,1427
2024-05-28 11:00:00,18854.219,18875.02,18841.843,18852.553,60,1434
2024-05-28 12:00:00,18853.199,18875.697,18823.186,18833.875,60,1405
2024-05-28 13:00:00,18833.889,18858.821,18751.487,18799.389,60,1414
2024-05-28 14:00:00,18798.164,18876.719,18793.91,18874.599,60,1423
2024-05-28 15:00:00,18875.41,18898.889,18874.586,18875.686,15,1414
2024-05-28 17:00:00,18870.854,18875.242,18869.61,18873.821,53,3356
2024-05-28 18:00:00,18874.176,18880.199,18858.876,18862.253,60,3409
2024-05-28 19:00:00,18862.143,18866.653,18835.386,18841.154,60,3428
2024-05-28 20:00:00,18841.254,18850.208,18834.932,18841.875,60,3429
2024-05-28 21:00:00,18841.71,18845.886,18823.643,18824.409,60,3431
2024-05-28 22:00:00,18824.121,18825.708,18807.632,18819.176,60,3421
2024-05-28 23:00:00,18819.331,18829.865,18815.486,18829.508,60,3448
2024-05-29 00:00:00,18829.665,18832.887,18789.32,18791.997,60,3431
2024-05-29 01:00:00,18792.22,18808.698,18783.297,18801.476,60,3410
2024-05-29 02:00:00,18801.154,18820.389,18777.665,18783.198,60,3437
2024-05-29 03:00:00,18786.343,18807.31,18734.764,18755.332,60,3418
2024-05-29 04:00:00,18755.62,18759.932,18731.153,18749.476,60,3421
2024-05-29 05:00:00,18749.889,18764.632,18739.742,18741.687,60,3426
2024-05-29 06:00:00,18741.498,18759.397,18727.887,18749.998,60,3433
2024-05-29 07:00:00,18750.399,18767.475,18705.41,18712.387,60,3419
2024-05-29 08:00:00,18712.776,18782.454,18687.942,18764.721,60,3426
2024-05-29 09:00:00,18764.876,18814.899,18744.719,18803.498,60,1411
2024-05-29 10:00:00,18803.321,18809.887,18758.908,18786.32,60,1423
2024-05-29 11:00:00,18786.497,18811.265,18756.754,18805.132,60,1426
2024-05-29 12:00:00,18804.653,18807.389,18751.431,18794.364,60,1431
2024-05-29 13:00:00,18794.132,18800.499,18748.986,18760.253,60,1416
2024-05-29 14:00:00,18760.364,18796.197,18718.82,18741.187,60,1420
2024-05-29 15:00:00,18740.953,18748.654,18721.843,18730.621,15,1425
2024-05-29 17:00:00,18683.154,18688.986,18658.286,18663.687,52,3419
2024-05-29 18:00:00,18663.589,18665.72,18642.675,18660.753,60,3414
2024-05-29 19:00:00,18660.62,18669.132,18649.443,18651.853,60,3409
2024-05-29 20:00:00,18651.72,18659.189,18641.821,18651.099,60,3429
2024-05-29 21:00:00,18650.721,18655.889,18622.697,18629.508,60,3436
2024-05-29 22:00:00,18629.386,18630.321,18614.832,18623.487,60,3419
2024-05-29 23:00:00,18623.632,18623.989,18607.476,18617.72,60,3418
2024-05-30 00:00:00,18616.286,18616.621,18596.765,18611.919,60,3429
2024-05-30 01:00:00,18611.92,18617.187,18595.908,18597.898,60,3427
2024-05-30 02:00:00,18596.676,18639.987,18596.676,18636.176,60,3435
2024-05-30 03:00:00,18636.498,18675.499,18635.376,18672.709,60,3418
2024-05-30 04:00:00,18672.386,18675.499,18657.321,18667.821,60,3413
2024-05-30 05:00:00,18667.308,18695.089,18652.62,18692.91,60,3422
2024-05-30 06:00:00,18691.154,18698.399,18677.954,18682.764,60,3414
2024-05-30 07:00:00,18682.853,18723.719,18675.998,18702.353,60,3435
2024-05-30 08:00:00,18702.798,18710.676,18635.854,18675.721,60,3431
2024-05-30 09:00:00,18675.842,18689.989,18582.632,18595.208,60,1423
2024-05-30 10:00:00,18594.709,18634.808,18560.32,18605.019,60,1422
2024-05-30 11:00:00,18605.243,18642.121,18604.876,18631.876,60,1415
2024-05-30 12:00:00,18632.753,18664.853,18623.197,18639.276,60,1439
2024-05-30 13:00:00,18637.443,18641.221,18588.664,18606.909,60,1421
2024-05-30 14:00:00,18606.676,18611.186,18484.875,18540.764,60,1438
2024-05-30 15:00:00,18538.886,18543.999,18491.321,18498.643,15,1421
2024-05-30 17:00:00,18506.154,18513.899,18494.209,18506.154,53,3435
2024-05-30 18:00:00,18505.908,18514.989,18491.543,18495.087,60,3442
2024-05-30 19:00:00,18494.643,18504.499,18439.275,18460.665,60,3434
2024-05-30 20:00:00,18460.865,18494.165,18459.121,18491.319,60,3422
2024-05-30 21:00:00,18491.697,18497.798,18462.81,18462.81,60,3418
2024-05-30 22:00:00,18463.054,18503.698,18462.764,18498.321,60,3404
2024-05-30 23:00:00,18498.21,18499.599,18483.632,18490.043,60,3409
2024-05-31 00:00:00,18489.899,18503.499,18472.587,18473.654,60,3410
2024-05-31 01:00:00,18473.532,18493.875,18472.065,18485.864,60,3421
2024-05-31 02:00:00,18486.32,18493.299,18450.02,18460.643,60,3419
2024-05-31 03:00:00,18460.531,18508.799,18454.697,18480.409,60,3413
2024-05-31 04:00:00,18479.821,18485.587,18462.364,18476.708,60,3429
2024-05-31 05:00:00,18476.787,18485.807,18421.764,18457.31,60,3398
2024-05-31 06:00:00,18459.731,18502.297,18451.209,18498.32,60,3423
2024-05-31 07:00:00,18497.876,18604.132,18493.243,18583.676,60,3414
2024-05-31 08:00:00,18582.798,18592.554,18466.253,18489.297,60,3426
2024-05-31 09:00:00,18489.031,18494.989,18300.164,18330.286,60,1419
2024-05-31 10:00:00,18331.308,18331.586,18239.619,18244.731,60,1416
2024-05-31 11:00:00,18244.52,18257.676,18188.154,18239.075,60,1420
2024-05-31 12:00:00,18238.808,18313.389,18237.808,18287.676,60,1411
2024-05-31 13:00:00,18288.053,18311.821,18257.109,18299.02,60,1425
2024-05-31 14:00:00,18298.042,18546.297,18285.21,18536.176,60,1433
2024-05-31 15:00:00,18536.51,18573.308,18516.754,18525.898,15,1430
2024-06-03 00:00:00,18595.531,18604.043,18586.797,18594.631,60,3412
2024-06-03 01:00:00,18593.354,18622.176,18579.119,18610.62,60,3440
2024-06-03 02:00:00,18611.089,18620.275,18570.209,18584.154,60,3430
2024-06-03 03:00:00,18585.354,18624.397,18572.343,18614.198,60,3418
2024-06-03 04:00:00,18614.408,18623.186,18597.753,18613.642,60,3417
2024-06-03 05:00:00,18614.198,18628.589,18605.142,18609.643,60,3426
2024-06-03 06:00:00,18609.821,18638.665,18606.843,18635.664,60,3430
2024-06-03 07:00:00,18635.651,18649.708,18623.153,18631.787,60,3413
2024-06-03 08:00:00,18632.797,18703.164,18602.365,18628.521,60,3411
2024-06-03 09:00:00,18649.832,18677.999,18521.532,18540.587,60,1423
2024-06-03 10:00:00,18541.52,18587.299,18514.754,18556.087,60,1407
2024-06-03 11:00:00,18557.119,18570.398,18421.176,18436.198,60,1418
2024-06-03 12:00:00,18436.608,18531.921,18389.154,18510.598,60,1419
2024-06-03 13:00:00,18510.187,18537.198,18480.11,18513.531,60,1421
2024-06-03 14:00:00,18513.709,18604.098,18505.92,18604.098,60,1430
2024-06-03 15:00:00,18605.797,18616.508,18597.654,18613.699,15,1422
2024-06-03 17:00:00,18609.943,18622.364,18607.375,18612.397,53,3394
2024-06-03 18:00:00,18612.276,18618.819,18601.909,18603.389,60,3449
2024-06-03 19:00:00,18603.21,18629.654,18603.21,18623.743,60,3428
2024-06-03 20:00:00,18623.81,18626.732,18611.697,18621.443,60,3431
2024-06-03 21:00:00,18621.331,18622.699,18603.81,18608.742,60,3407
2024-06-03 22:00:00,18608.81,18611.231,18592.753,18607.165,60,3430
2024-06-03 23:00:00,18607.009,18611.419,18599.143,18599.297,60,3446
2024-06-04 00:00:00,18599.321,18604.197,18590.287,18599.176,60,3438
2024-06-04 01:00:00,18599.376,18600.389,18545.442,18552.721,60,3408
2024-06-04 02:00:00,18552.697,18585.653,18519.854,18570.753,60,3435
2024-06-04 03:00:00,18570.82,18571.786,18497.886,18508.276,60,3429
2024-06-04 04:00:00,18509.319,18515.999,18464.809,18495.964,60,3439
2024-06-04 05:00:00,18496.275,18521.643,18482.775,18508.899,60,3430
2024-06-04 06:00:00,18508.486,18551.099,18508.486,18549.342,60,3436
2024-06-04 07:00:00,18548.843,18566.589,18515.454,18562.208,60,3416
2024-06-04 08:00:00,18561.92,18604.253,18533.953,18554.675,60,3439
2024-06-04 09:00:00,18555.498,18617.489,18521.787,18552.553,60,1435
2024-06-04 10:00:00,18552.754,18590.631,18527.61,18536.786,60,1430
2024-06-04 11:00:00,18536.665,18602.999,18521.531,18579.653,60,1422
2024-06-04 12:00:00,18579.275,18595.253,18545.321,18577.975,60,1433
2024-06-04 13:00:00,18577.973,18700.989,18573.453,18659.497,60,1432
2024-06-04 14:00:00,18659.12,18663.331,18580.487,18652.775,60,1433
2024-06-04 15:00:00,18650.92,18656.142,18635.131,18650.589,15,1431
2024-06-04 17:00:00,18658.121,18671.343,18647.398,18669.765,53,3438
2024-06-04 18:00:00,18669.664,18690.987,18669.664,18689.398,60,3417
2024-06-04 19:00:00,18689.886,18697.589,18678.476,18679.875,60,3416
2024-06-04 20:00:00,18679.989,18698.876,18667.232,18696.142,60,3426
2024-06-04 21:00:00,18696.264,18716.476,18693.853,18705.22,60,3429
2024-06-04 22:00:00,18705.143,18714.599,18701.732,18709.408,60,3419
2024-06-04 23:00:00,18709.242,18712.653,18703.621,18708.676,60,3427
2024-06-05 00:00:00,18708.798,18714.487,18694.132,18706.498,60,3447
2024-06-05 01:00:00,18706.998,18708.199,18673.689,18679.319,60,3413
2024-06-05 02:00:00,18678.397,18691.243,18654.654,18682.186,60,3431
2024-06-05 03:00:00,18680.709,18711.399,18679.709,18707.143,60,3438
2024-06-05 04:00:00,18707.665,18738.909,18705.165,18738.298,60,3431
2024-06-05 05:00:00,18738.176,18749.187,18726.61,18730.453,60,3418
2024-06-05 06:00:00,18730.21,18766.298,18716.354,18758.942,60,3414
2024-06-05 07:00:00,18759.187,18779.131,18729.753,18777.164,60,3431
2024-06-05 08:00:00,18777.162,18814.198,18766.687,18804.387,60,3427
2024-06-05 09:00:00,18805.61,18886.408,18756.342,18871.121,60,1396
2024-06-05 10:00:00,18871.997,18936.786,18871.487,18914.843,60,1413
2024-06-05 11:00:00,18914.453,18956.689,18904.465,18953.642,60,1426
2024-06-05 12:00:00,18953.689,18979.276,18927.92,18976.387,60,1438
2024-06-05 13:00:00,18975.676,18995.519,18957.709,18989.198,60,1428
2024-06-05 14:00:00,18988.91,19032.689,18974.165,19029.509,60,1407
2024-06-05 15:00:00,19029.865,19031.519,19004.31,19014.708,15,1415
2024-06-05 17:00:00,19036.642,19050.687,19029.621,19048.489,54,3365
2024-06-05 18:00:00,19047.875,19061.086,19043.042,19044.819,60,3429
2024-06-05 19:00:00,19044.599,19044.599,19021.787,19040.197,60,3426
2024-06-05 20:00:00,19041.042,19061.821,19029.398,19052.643,60,3449
2024-06-05 21:00:00,19052.343,19059.787,19047.065,19050.808,60,3437
2024-06-05 22:00:00,19050.865,19064.799,19049.264,19053.789,60,3414
2024-06-05 23:00:00,19053.409,19054.609,19045.408,19053.264,60,3424
2024-06-06 00:00:00,19053.121,19053.608,19035.398,19039.165,60,3418
2024-06-06 01:00:00,19038.032,19045.289,19027.621,19044.275,60,3434
2024-06-06 02:00:00,19044.342,19057.176,19033.654,19046.754,60,3422
2024-06-06 03:00:00,19046.864,19062.489,19042.197,19044.409,60,3422
2024-06-06 04:00:00,19044.908,19056.543,19026.653,19035.875,60,3425
2024-06-06 05:00:00,19035.698,19050.676,19033.542,19044.043,60,3429
2024-06-06 06:00:00,19044.81,19054.989,19041.521,19051.609,60,3414
2024-06-06 07:00:00,19051.108,19076.419,19011.176,19047.52,60,3409
2024-06-06 08:00:00,19046.575,19070.176,18986.064,18986.875,60,3431
2024-06-06 09:00:00,18987.499,19059.799,18986.087,19039.231,60,1407
2024-06-06 10:00:00,19039.164,19051.598,19008.787,19018.499,60,1422
2024-06-06 11:00:00,19018.397,19031.999,18990.542,19011.943,60,1429
2024-06-06 12:00:00,19011.786,19046.819,19004.086,19029.042,60,1420
2024-06-06 13:00:00,19028.909,19034.289,18974.21,19022.053,60,1431
2024-06-06 14:00:00,19022.787,19031.499,18997.232,19021.589,60,1427
2024-06-06 15:00:00,19022.21,19029.499,19001.487,19026.809,15,1436
2024-06-06 17:00:00,19031.153,19044.175,19026.397,19042.91,53,3425
2024-06-06 18:00:00,19042.886,19043.887,19036.442,19039.265,60,3446
2024-06-06 19:00:00,19039.143,19045.11,19031.32,19042.519,60,3418
2024-06-06 20:00:00,19042.642,19050.519,19037.697,19045.686,60,3448
2024-06-06 21:00:00,19045.776,19051.899,19042.443,19050.62,60,3435
2024-06-06 22:00:00,19050.742,19052.489,19043.11,19045.875,60,3420
2024-06-06 23:00:00,19046.209,19057.664,19045.854,19053.387,60,3433
2024-06-07 00:00:00,19053.221,19064.399,19051.621,19056.664,60,3423
2024-06-07 01:00:00,19056.486,19064.309,19047.843,19054.189,60,3423
2024-06-07 02:00:00,19053.889,19066.465,19036.764,19044.719,60,3428
2024-06-07 03:00:00,19045.319,19059.899,19036.776,19041.153,60,3434
2024-06-07 04:00:00,19041.019,19047.886,19034.986,19042.143,60,3433
2024-06-07 05:00:00,19042.376,19045.689,19027.965,19032.864,60,3454
2024-06-07 06:00:00,19032.989,19061.621,19016.343,19051.599,60,3434
2024-06-07 07:00:00,19051.254,19096.686,18901.254,18944.198,60,3432
2024-06-07 08:00:00,18944.189,19028.697,18935.221,18996.897,60,3431
2024-06-07 09:00:00,18997.61,19080.908,18985.243,19039.142,60,1432
2024-06-07 10:00:00,19039.709,19051.808,18979.221,19047.709,60,1425
2024-06-07 11:00:00,19047.599,19108.719,19035.131,19104.454,60,1423
2024-06-07 12:00:00,19104.642,19117.665,19076.232,19076.942,60,1418
2024-06-07 13:00:00,19076.465,19078.287,18958.854,19016.142,60,1420
2024-06-07 14:00:00,19016.189,19031.832,18963.889,19005.899,60,1418
2024-06-07 15:00:00,19004.776,19007.864,18983.286,18987.775,15,1427
2024-06-10 00:00:00,19009.34,19014.12,19000.821,19006.909,60,3450
2024-06-10 01:00:00,19006.975,19007.165,18964.676,18970.265,60,3420
2024-06-10 02:00:00,18969.731,18990.199,18955.61,18982.732,60,3400
2024-06-10 03:00:00,18983.164,18984.275,18954.698,18959.71,60,3423
2024-06-10 04:00:00,18959.73,18969.832,18937.275,18962.864,60,3421
2024-06-10 05:00:00,18962.797,19000.708,18958.22,18978.189,60,3422
2024-06-10 06:00:00,18978.909,19002.376,18977.443,18988.686,60,3402
2024-06-10 07:00:00,18988.684,18998.089,18951.387,18956.353,60,3424
2024-06-10 08:00:00,18956.731,18987.497,18941.831,18957.698,60,3421
2024-06-10 09:00:00,18957.696,19033.389,18952.687,19028.81,60,1416
2024-06-10 10:00:00,19029.71,19078.497,19026.676,19053.508,60,1430
2024-06-10 11:00:00,19053.786,19086.442,19049.11,19071.742,60,1421
2024-06-10 12:00:00,19071.631,19082.197,19019.719,19066.187,60,1423
2024-06-10 13:00:00,19065.81,19070.687,18998.431,19042.121,60,1426
2024-06-10 14:00:00,19041.398,19093.721,19036.954,19078.009,60,1419
2024-06-10 15:00:00,19078.319,19080.099,19047.42,19054.164,15,1429
2024-06-10 17:00:00,19064.443,19067.975,19058.21,19060.442,51,3369
2024-06-10 18:00:00,19060.319,19062.299,19041.142,19050.054,60,3434
2024-06-10 19:00:00,19049.931,19053.489,19043.619,19046.442,60,3418
2024-06-10 20:00:00,19045.92,19061.719,19044.032,19060.197,60,3434
2024-06-10 21:00:00,19059.921,19060.799,19049.454,19052.964,60,3415
2024-06-10 22:00:00,19052.765,19057.098,19044.076,19055.942,60,3442
2024-06-10 23:00:00,19056.289,19058.186,19051.942,19053.975,60,3426
2024-06-11 00:00:00,19053.732,19071.308,19052.098,19070.697,60,3426
2024-06-11 01:00:00,19070.651,19078.889,19059.308,19061.208,60,3426
2024-06-11 02:00:00,19061.421,19068.575,19047.631,19060.764,60,3429
2024-06-11 03:00:00,19060.565,19067.508,19022.943,19029.553,60,3435
2024-06-11 04:00:00,19029.62,19041.121,19013.421,19013.986,60,3440
2024-06-11 05:00:00,19013.797,19031.042,19002.654,19025.175,60,3417
2024-06-11 06:00:00,19025.162,19026.786,18994.664,19016.976,60,3411
2024-06-11 07:00:00,19017.389,19032.921,19012.242,19022.265,60,3406
2024-06-11 08:00:00,19022.208,19053.42,18964.554,19003.086,60,3411
2024-06-11 09:00:00,19003.454,19105.999,18996.775,19104.508,60,1428
2024-06-11 10:00:00,19104.132,19106.576,19033.621,19047.476,60,1421
2024-06-11 11:00:00,19047.706,19080.487,19044.61,19068.776,60,1419
2024-06-11 12:00:00,19068.796,19135.189,19056.065,19134.299,60,1422
2024-06-11 13:00:00,19133.131,19201.476,19121.754,19176.575,60,1428
2024-06-11 14:00:00,19177.089,19213.62,19154.175,19209.921,60,1424
2024-06-11 15:00:00,19208.81,19224.089,19193.653,19220.987,15,1409
2024-06-11 17:00:00,19201.853,19226.719,19201.12,19225.053,53,3422
2024-06-11 18:00:00,19225.376,19237.076,19220.32,19224.032,60,3412
2024-06-11 19:00:00,19224.609,19227.097,19205.854,19212.598,60,3429
2024-06-11 20:00:00,19212.421,19233.599,19211.098,19223.409,60,3437
2024-06-11 21:00:00,19223.832,19227.189,19220.431,19222.886,60,3426
2024-06-11 22:00:00,19222.564,19234.299,19219.021,19234.097,60,3421
2024-06-11 23:00:00,19234.419,19234.964,19221.931,19224.364,60,3429
2024-06-12 00:00:00,19224.199,19234.597,19222.12,19233.689,60,3418
2024-06-12 01:00:00,19233.532,19243.219,19222.532,19222.898,60,3436
2024-06-12 02:00:00,19223.186,19225.321,19208.531,19219.664,60,3431
2024-06-12 03:00:00,19220.697,19231.899,19212.598,19226.876,60,3420
2024-06-12 04:00:00,19226.097,19241.099,19223.586,19234.82,60,3437
2024-06-12 05:00:00,19235.299,19241.587,19227.864,19235.487,60,3429
2024-06-12 06:00:00,19235.609,19245.099,19229.842,19237.098,60,3428
2024-06-12 07:00:00,19237.107,19424.075,19230.831,19390.054,60,3418
2024-06-12 08:00:00,19390.475,19472.874,19343.898,19460.043,60,3409
2024-06-12 09:00:00,19460.099,19515.476,19449.343,19473.899,60,1410
2024-06-12 10:00:00,19473.81,19507.532,19466.665,19483.087,60,1427
2024-06-12 11:00:00,19483.099,19493.143,19460.965,19477.289,60,1420
2024-06-12 12:00:00,19477.186,19504.353,19459.142,19484.389,60,1431
2024-06-12 13:00:00,19484.453,19508.443,19417.443,19487.387,60,1418
2024-06-12 14:00:00,19486.431,19557.099,19402.119,19461.187,60,1408
2024-06-12 15:00:00,19462.065,19464.41,19432.876,19447.154,15,1417
2024-06-12 17:00:00,19564.331,19570.389,19558.686,19559.554,52,3120
2024-06-12 18:00:00,19559.708,19573.599,19553.021,19570.01,60,3450
2024-06-12 19:00:00,19570.098,19593.389,19568.12,19585.709,60,3425
2024-06-12 20:00:00,19585.832,19594.799,19585.721,19591.098,60,3449
2024-06-12 21:00:00,19591.399,19592.299,19581.021,19588.587,60,3431
2024-06-12 22:00:00,19588.787,19607.81,19587.376,19606.631,60,3424
2024-06-12 23:00:00,19606.629,19610.042,19600.82,19608.265,60,3458
2024-06-13 00:00:00,19608.553,19608.553,19589.21,19596.31,60,3411
2024-06-13 01:00:00,19597.032,19622.132,19591.609,19619.097,60,3420
2024-06-13 02:00:00,19619.342,19641.499,19605.676,19625.387,60,3407
2024-06-13 03:00:00,19625.298,19630.198,19597.132,19609.797,60,3425
2024-06-13 04:00:00,19609.832,19616.887,19553.632,19567.099,60,3424
2024-06-13 05:00:00,19567.398,19589.309,19554.297,19585.631,60,3437
2024-06-13 06:00:00,19585.798,19598.808,19575.832,19579.219,60,3423
2024-06-13 07:00:00,19579.532,19656.153,19577.543,19599.308,60,3415
2024-06-13 08:00:00,19598.797,19633.799,19585.598,19603.287,60,3426
2024-06-13 09:00:00,19604.709,19622.489,19508.364,19527.865,60,1426
2024-06-13 10:00:00,19528.889,19581.231,19518.242,19560.221,60,1415
2024-06-13 11:00:00,19561.119,19561.531,19473.176,19516.775,60,1427
2024-06-13 12:00:00,19515.687,19557.521,19510.286,19540.609,60,1426
2024-06-13 13:00:00,19542.119,19577.632,19521.075,19571.719,60,1427
2024-06-13 14:00:00,19571.72,19605.209,19558.389,19569.321,60,1419
2024-06-13 15:00:00,19569.109,19611.221,19561.821,19586.798,15,1411
2024-06-13 17:00:00,19575.209,19591.386,19574.21,19586.276,53,3438
2024-06-13 18:00:00,19587.643,19599.199,19578.131,19595.389,60,3412
2024-06-13 19:00:00,19595.442,19600.889,19590.342,19591.886,60,3412
2024-06-13 20:00:00,19592.019,19606.189,19588.62,19603.943,60,3412
2024-06-13 21:00:00,19604.175,19613.732,19600.61,19610.486,60,3444
2024-06-13 22:00:00,19610.831,19619.689,19609.443,19616.719,60,3406
2024-06-13 23:00:00,19616.486,19617.197,19607.342,19612.886,60,3411
2024-06-14 00:00:00,19612.964,19623.199,19610.365,19622.886,60,3393
2024-06-14 01:00:00,19622.873,19632.499,19599.12,19606.154,60,3410
2024-06-14 02:00:00,19606.141,19634.432,19584.653,19617.12,60,3403
2024-06-14 03:00:00,19617.186,19630.443,19590.132,19591.421,60,3439
2024-06-14 04:00:00,19591.653,19600.797,19532.221,19532.72,60,3420
2024-06-14 05:00:00,19532.208,19539.889,19497.121,19516.242,60,3414
2024-06-14 06:00:00,19516.176,19542.775,19478.242,19514.875,60,3433
2024-06-14 07:00:00,19514.906,19552.497,19510.331,19537.821,60,3408
2024-06-14 08:00:00,19537.918,19620.187,19528.81,19617.71,60,3406
2024-06-14 09:00:00,19617.81,19628.776,19554.41,19608.398,60,1427
2024-06-14 10:00:00,19608.989,19612.499,19543.932,19597.864,60,1418
2024-06-14 11:00:00,19597.965,19622.187,19580.543,19611.789,60,1422
2024-06-14 12:00:00,19611.864,19655.289,19606.732,19637.299,60,1426
2024-06-14 13:00:00,19636.897,19653.598,19608.51,19644.775,60,1419
2024-06-14 14:00:00,19644.718,19669.899,19625.331,19668.119,60,1430
2024-06-14 15:00:00,19666.897,19670.099,19658.753,19665.61,15,1432
2024-06-17 00:00:00,19674.609,19687.875,19667.832,19681.232,60,3434
2024-06-17 01:00:00,19681.732,19690.353,19656.053,19686.031,60,3413
2024-06-17 02:00:00,19685.586,19714.12,19681.01,19699.331,60,3425
2024-06-17 03:00:00,19699.52,19729.289,19676.186,19687.409,60,3424
2024-06-17 04:00:00,19687.287,19702.598,19679.521,19697.387,60,3428
2024-06-17 05:00:00,19697.575,19700.264,19672.665,19686.408,60,3422
2024-06-17 06:00:00,19686.554,19704.599,19685.132,19697.842,60,3411
2024-06-17 07:00:00,19698.02,19701.521,19661.743,19673.82,60,3412
2024-06-17 08:00:00,19673.408,19691.309,19624.032,19674.242,60,3414
2024-06-17 09:00:00,19674.389,19703.597,19649.131,19697.032,60,1417
2024-06-17 10:00:00,19696.919,19743.399,19696.919,19734.543,60,1419
2024-06-17 11:00:00,19733.743,19836.499,19727.243,19814.875,60,1414
2024-06-17 12:00:00,19816.087,19956.819,19816.087,19953.253,60,1430
2024-06-17 13:00:00,19953.32,19990.332,19931.321,19944.264,60,1417
2024-06-17 14:00:00,19943.408,19969.21,19895.397,19903.576,60,1422
2024-06-17 15:00:00,19904.065,19905.898,19871.031,19879.12,15,1430
2024-06-17 17:00:00,19899.554,19929.275,19899.554,19917.732,54,3526
